Ranking,Name,Result_min,Announced,Points,Penalties,Date,Place,Country
11122,Jeremy LHOIR ,3:45,0,45,0,15/12/2002,1st Dutch Open,Belgium
11123,Roger KEIZER ,3:45,240,42,2,28/09/2003,Dutch Freediving National Pool Championship 2003,Netherlands
11124,Audrey PRÃ‰GARDIEN ,3:45,165,45,0,18/05/2003,Round 4 of the Belgium Cup 2003,Belgium
11125,Susan KLUYTMANS ,3:45,180,45,0,15/05/2005,Pool Freedive Competition Dortdive 2005,Netherlands
11126,Rafael DE LA FUENTE VILLASOL ,3:45,210,45,0,30/03/2008,BELGIUM CUP 2008,Belgium
11127,Thomas EHRESMANN ,3:45,1,45,0,4/10/2014,Rhein Main Cup 2014,Germany
11128,Caroline DEBUISSY ,3:45,135,45,0,6/05/2004,4Ã¨me Manche Coupe d AIDA France 2004,France
11129,Angel GALINDO ,3:45,170,45,0,19/03/2006,4th National Indoors at Mexico City,Mexico
11130,Alejandra LOPEZ ,3:45,190,45,0,27/08/2005,1st AIDA Individual Pool World Freediving Championship,Mexico
11131,Brigitte HAUENSTEIN ,3:45,240,42,0,24/01/2009,8eme Coupe des Dauphins,Switzerland
11132,Andy BÃœHL ,3:45,180,45,0,13/03/2011,8Ã‚Â° Indoor de La Ciotat,Belgium
11133,Walter SVAJELG ,3:45,240,45,0,8/11/2009,4to Campeonato Argentino de Apnea 2009,Argentina
11134,Yuki MUTO ,3:45,180,45,0,24/05/2008,Freediving Indoor Cup 2008 in Tateyama,Japan
11135,Yuki MUTO ,3:45,150,45,0,13/07/2012,Deep Water Cup 2012 OKINAWA,Japan
11136,Jana OUJEZDSKA ,3:45,1,45,0,2/12/2011,International Silesian Freediving Cup,Czech Republic
11137,Gustavo DELIA ,3:45,180,45,0,27/09/2008,Primer Campeonato AIDA Argentina de Apnea,Argentina
11138,Yaroslava TIMOSHENKO ,3:45,1,45,0,21/07/2012,Canadian Indoor Nationals 2012,Canada
11139,Dimitris STARAKIS ,3:45,120,45,0,22/11/2009,2nd Kretan Static & Dynamic Competition,Greece
11140,Hiroyuki IWAI ,3:45,120,45,0,4/12/2010,Kyoto Grand Prix 2010,Japan
11141,Fabien DENOEL ,3:45,30,45,0,20/11/2011,Open Freedive LiÃƒÂ¨ge Belgium,Belgium
11142,Niklas AXELSSON ,3:45,1,45,0,25/03/2011,Swedish Freediving Championship 2011,Sweden
11143,Johannes WIRTH ,3:45,225,45,0,3/09/2011,Tauchcenter Minicompetition 2011,Germany
11144,Philippe RIBEIRO DE CARVALHO ,3:45,180,45,0,18/03/2012,Coupe Aida France - 9 iÃƒÂ¨me Indoor de La Ciotat,France
11145,Sotirios STAMATOPOULOS ,3:45,180,45,0,13/05/2012,AIDA Hellas Pool Championship 2012,Greece
11146,Vanessa PERRET ,3:45,120,45,0,23/03/2013,10th La Ciotat Indoor,France
11147,Vivian NIKOLOUDI ,3:45,30,45,0,11/05/2014,AIDA Hellas Pool Championship 2014,Greece
11148,Alexandra IVANOVA  ,3:45,170,45,0,14/11/2014,Open Championship of Bryansk,Russian Federation
11149,Mariya SHELEG ,3:45,90,45,0,1/08/2015,Minsk Open Freediving Cup,Russian Federation
11150,Hiroko MURAKAMI ,3:45,120,45,0,11/04/2015,Freediving Indoor Cup 2015 in Tateyama,Japan
11151,Bu-Lan HSU ,3:45,225,45,0,23/06/2013,2013 First Freediving Competition in Taiwan,Taiwan
11152,Cheong Kwai CHOW ,3:45,225,45,0,25/01/2015,The 1st AIDA Mini Pool Competiton in HONG KONG,Malaysia
11153,jorge LAREZ ,3:44,150,44.8,0,4/06/2016,12 Ã¨me Coupe d'apnÃ©e de MontrÃ©al,Canada
11154,Zeljko VEDRIS ,3:44,0,45,0,7/09/2002,1st Carinthian Freediving Invitational 2002,Croatia
11155,Brent PASCALL ,3:44,0,45,0,23/03/2002,CAFA Western Regional Competition I,Canada
11156,Greg FEE ,3:44,241,41,4,25/03/2007,CAFA Western Regional Competition I,Canada
11157,Damien GERARD ,3:44,0,45,0,9/03/2002,Stage 2 of the 2002 Belgium Cup,Belgium
11158,Dirk WOUTERS ,3:44,210,45,0,15/02/2003,Round 1 of Belgium Cup 2003 - 4th Night of Apnea,Belgium
11159,Yamina ENEDAHL-MEKKI ,3:44,180,45,0,21/02/2004,6th Berlin Masters Cup 2004,Sweden
11160,Tomoko YAMANOUCHI ,3:44,210,45,0,27/08/2005,1st AIDA Individual Pool World Freediving Championship,Japan
11161,Susan KLUYTMANS ,3:44,180,45,0,19/11/2004,Static Test Competition,Netherlands
11162,Susan KLUYTMANS ,3:44,195,45,0,30/10/2004,Rhein Main Cup 2004,Netherlands
11163,Sanne BUURMA ,3:44,270,35,10,5/03/2005,5th Night of Apnea - Belgium Championship 2005,Netherlands
11164,Rafael DE LA FUENTE VILLASOL ,3:44,180,45,0,14/12/2008,Belgium Cup 2008 - round of Huy,Belgium
11165,Ksenia ROMANOVSKAYA ,3:44,190,45,0,19/04/2009,Freediving Moscow Cup 2009,Russian Federation
11166,JerÃ´me BOUTELLIER ,3:44,210,45,0,8/02/2004,1Ã¨re Manche Coupe d AIDA France 2004,France
11167,Panagiota BALANOU ,3:44,180,45,0,9/12/2006,5th AIDA Freediving Team World Championship,Greece
11168,Szabolcs JARAY ,3:44,240,41,4,26/06/2004,Czech National Freediving Championship 2004,Hungary
11169,Uta SEIFFERT-SCHULDT ,3:44,180,45,0,18/02/2010,12th Berlin Masters Cup 2010,Germany
11170,Cristina KÃœMMEL ,3:44,30,45,0,1/06/2008,Aarhus Triple Challenge 2008,Denmark
11171,Romain BOISVIEUX ,3:44,180,45,0,5/04/2009,1ere Coupe de Savoie d Apnee Sportive AIDA,France
11172,Pavel GRACHEV ,3:44,210,45,0,19/04/2009,Freediving Moscow Cup 2009,Russian Federation
11173,Gabriela GREZLOVA ,3:44,150,45,0,24/10/2009,Zlin Apnea Cup 2009,Czech Republic
11174,Adrian BLUM ,3:44,230,45,0,8/02/2008,Swiss Indoor Championship 2008,Switzerland
11175,Kazuya SAKAKIBARA ,3:44,180,45,0,16/05/2010,Indoor Cup Tateyama 2010,Japan
11176,David BEYNET ,3:44,195,45,0,13/03/2011,8Ã‚Â° Indoor de La Ciotat,France
11177,Benedicte PHILIPPON ,3:44,30,45,0,21/06/2013,Individual AIDA pool World Championships,France
11178,Monika WAGNER ,3:44,200,45,0,7/10/2011,World Championship AIDA 2011 Indoor Event,Sweden
11179,Miyako YONEYAMA ,3:44,213,45,0,7/10/2011,World Championship AIDA 2011 Indoor Event,Japan
11180,Christina RUDKJOEBING ,3:44,150,45,0,8/03/2013,Danish national freediving championships,Denmark
11181,Ikkan YOSHIDA ,3:44,180,45,0,24/11/2013,True North Double Challenge vol.6,Japan
11182,MaÃ¯tÃ© VERILHAC ,3:44,150,45,0,18/03/2012,Coupe Aida France - 9 iÃƒÂ¨me Indoor de La Ciotat,France
11183,Maxim BUTENKO ,3:44,140,45,0,25/02/2012,Aqualibrium Pool Cup,Russian Federation
11184,BjÃƒÂ¶rn CARLSSON ,3:44,210,45,0,23/03/2012,Swedish championship in pool apnea,Sweden
11185,Jaakko KESKITALO ,3:44,210,44,1,26/03/2015,Freediving Finnish Open 2015,Finland
11186,maxim GURYANOV ,3:44,30,45,0,23/03/2013,Moscow open cup 2013,Russian Federation
11187,Primoz PERME ,3:44,181,45,0,7/12/2012,MAD CUP 2012,Slovenia
11188,Margarita PINASHKINA ,3:44,60,45,0,7/02/2015,Riga Freediving Cup 2015 AIDA,Russian Federation
11189,elena SIMONOVA ,3:44,90,45,0,14/12/2013,II World Class Open 2013,Russian Federation
11190,Christian KARLINGER ,3:44,60,45,0,5/05/2013,Vienna Charity Cup,Austria
11191,Ines JOVIC ,3:44,145,45,0,22/02/2014,8th Serbian Open Freediving Championship - Belgrade 2014,Croatia
11192,Simone ALPIGER ,3:44,165,45,0,22/10/2014,KFK mini comp,Denmark
11193,Teit JENSEN ,3:44,180,45,0,22/10/2014,KFK mini comp,Denmark
11194,Vladimir MITROFANOV ,3:44,120,44,1,28/03/2015,Russian Championship,Russian Federation
11195,Marina BYCHKOVA ,3:44,105,45,0,25/01/2015,Yaroslavl Freediving Open Championship,Russian Federation
11196,Sergey TOMMI ,3:44,60,45,0,25/01/2015,Yaroslavl Freediving Open Championship,Russian Federation
11197,Juho AKOLA ,3:44,150,45,0,26/03/2015,Freediving Finnish Open 2015,Finland
11198,Dusan NAKICENOVIC ,3:44,60,45,0,21/02/2009,Serbian Open Freediving Championship 2009,Montenegro
11199,Rumiana BOEVA ,3:44,1,45,0,17/11/2012,Sofia Freediving Cup 2012,Bulgaria
11200,Mohd Azam Abdul Hamid ,3:44,1,45,0,31/03/2012,Blood Red Philippine Depth Challenge,Malaysia
11201,Kyriakos  Panayi ,3:43,210,44.6,0,16/09/2016,Team World Championship,Cyprus
11202,Sharanne WHEELER ,3:43,273,35,10,29/07/2006,5th German National Championships,United States
11203,Hartmut KUMLEHN ,3:43,119,45,0,21/02/2009,11th Berlin Master Cup 2009,Germany
11204,FranÃ§ois GAUTIER ,3:43,0,45,0,27/07/2002,1st Portuguese Freediving Championship,Portugal
11205,Yamina ENEDAHL-MEKKI ,3:43,210,45,0,10/11/2007,10th Night of Apnea 2007,Sweden
11206,Samantha KIRBY ,3:43,211,45,0,14/06/2004,BIOS Freeology Open Classic 2004,United Kingdom
11207,Xavier SOTTIAUX ,3:43,119,45,0,15/05/2005,Pool Freedive Competition Dortdive 2005,Belgium
11208,Adrien TALBOT ,3:43,128,45,0,31/08/2003,French Cup - Stage Nice-NUC,France
11209,Jeferson DA S. BITENCOURT ,3:43,240,42,3,25/01/2003,AIDA Brazil Indoor National Competition 2003,Brazil
11210,Markus SCHRAUDER ,3:43,210,45,0,5/09/2003,Heart of Europe - 2nd Carinthian Freediving International,Austria
11211,Natalia AVSEENKO ,3:43,210,45,0,23/04/2005,Russian Freediving Championship,Russian Federation
11212,Olga SURYKOVA ,3:43,180,45,0,29/07/2012,Moscow indoor challenge,Russian Federation
11213,Olga LUKOVA ,3:43,180,45,0,26/04/2008,AIDA Moscow Cup 2008,Russian Federation
11214,Vedrana VIDOVIC ,3:43,1,45,0,6/03/2010,Mad Cup 2010,Croatia
11215,Martine IIJIMA ,3:43,142,45,0,11/04/2015,Freediving Indoor Cup 2015 in Tateyama,Japan
11216,Per WESTIN ,3:43,60,45,0,29/12/2012,Stockholm christmas new year doppel static challenge 2012,Sweden
11217,Weynareg Fikere MAMO ,3:43,180,45,0,9/12/2006,5th AIDA Freediving Team World Championship,Eritrea
11218,Eric MAQUET ,3:43,210,45,0,25/09/2010,2nde Coupe de Savoie d Apnee Sportive AIDA,France
11219,Ton BOOMSMA ,3:43,210,45,0,29/04/2007,ATA Pool Competition,Netherlands
11220,Vadim BOLDENKOV ,3:43,150,45,0,21/04/2007,Freediving Moscow Cup 2007,Russian Federation
11221,Naoko MORITA ,3:43,180,45,0,13/05/2007,Indoor Cup Tateyama 2007,Japan
11222,Borislav STOJANOV ,3:43,0,45,0,5/12/2010,Serbian Winter Apnea Cup 2010,Serbia
11223,Mateja RADULOVIC ,3:43,30,45,0,14/11/2009,5th Submania Apnea Cup 2009,Croatia
11224,Jelena RANKOVIC ,3:43,210,45,0,7/12/2008,(in progress) Serbian Winter Apnea Cup,Serbia
11225,Yaroslava TIMOSHENKO ,3:43,60,45,0,6/08/2011,Canadian Freediving National Competition 2011,Canada
11226,Andrey SVETLAKOV ,3:43,240,41,3,25/02/2012,Aqualibrium Pool Cup,Russian Federation
11227,Andrey DANCHENKO ,3:43,210,45,0,27/11/2010,III AIDA Ukraine Cup 2010,Ukraine
11228,Eva FROESTL ,3:43,180,45,0,11/11/2012,Hydro Dynamic - Austrian Championship 2012,Austria
11229,roko GRACIN ,3:43,120,45,0,18/11/2011,Submania Cup 2011,Croatia
11230,Alexander PAVLOV ,3:43,90,45,0,23/03/2012,Open Moscow Cup,Russian Federation
11231,Antonis MIMIKOS ,3:43,10,45,0,12/05/2013,AIDA Hellas Pool Championship 2013,Greece
11232,Jeroen VAN HAUDT ,3:43,150,45,0,20/10/2013,Open freediving LiÃƒÂ¨ge Belgium,Belgium
11233,Christian WIEGHARDT ,3:43,55,45,0,7/12/2014,Stuttgarter Apnoe Meisterschaft 2014,Germany
11234,ATHANASIOS LIOTIRIS ,3:43,120,45,0,11/05/2014,AIDA Hellas Pool Championship 2014,Greece
11235,Mats MÃƒÂ¥RTENSSON ,3:43,210,45,0,21/03/2014,Swedish national pool Championship,Sweden
11236,Mats MÃƒÂ¥RTENSSON ,3:43,210,45,0,21/03/2014,Swedish national pool Championship,Sweden
11237,Veronika SHKUTA ,3:43,180,45,0,8/02/2014,RIGA FREEDIVING CUP 2014 AIDA,Latvia
11238,Nor Aznida MD ZIN ,3:43,121,45,0,28/03/2015,MDC Pool Master Apnea Challenge 2014,Malaysia
11239,Guillaume BARNERON ,3:43,120,45,0,27/11/2015,The Cabinet - pool minicomp,France
11240,Alexandru TURCAN ,3:43,240,41,3,12/12/2015,III Moldavian Pool Championship,International
11241,Magdalena Solich ,3:43,1,45,0,30/05/2015,MCR Prague 2015,Poland
11242,Nicolas Justine ,3:43,210,45,0,10/05/2015,Coupe AIDA France indoor OCEANIDE - Montpellier 2015,France
11243,Justyna Nowak-Ferensztajn ,3:43,120,45,0,11/12/2015,The Silesia Freediving Pool Cup,Poland
11244,Natalya MISOLINA ,3:42,196,44.4,0,23/01/2016,Yaroslavl Open Cup,Russian Federation
11245,FrÃ©dÃ©ric BUYLE ,3:42,315,25,19,14/06/2004,BIOS Freeology Open Classic 2004,Belgium
11246,Isabelle HERMAND ,3:42,180,44,0,5/03/2005,5th Night of Apnea - Belgium Championship 2005,Belgium
11247,Giannis MAGDALINOS ,3:42,0,44,0,27/07/2002,Greek Freediving Championship 2002,Greece
11248,Dirk WOUTERS ,3:42,180,44,0,12/12/2004,3rd Dutch Apnea Open,Belgium
11249,Marcus TORDOIR ,3:42,330,27,17,28/09/2003,Dutch Freediving National Pool Championship 2003,Netherlands
11250,Roman DANIEL ,3:42,180,44,0,22/06/2003,Czech National Freediving Championship 2003,Czech Republic
11251,Andrea ZETOCHOVÃÅ ,3:42,0,44,0,13/11/2004,2nd Slovak Open,Slovakia
11252,Andrea SENCK ,3:42,190,44,0,15/11/2003,6th German Night of Apnea 2003,Germany
11253,David GARRIGUE ,3:42,165,44,0,1/07/2005,Coupe des Calanques 2005,France
11254,Renan K. DUARTE ,3:42,120,44,0,27/03/2004,2nd National Apnea Indoor AIDA Brasil / Lira Tenis Clube,Brazil
11255,Karoline SYGA ,3:42,150,44,0,29/10/2005,Rhein Main Cup 2005,Germany
11256,Per WESTIN ,3:42,241,40,4,14/08/2007,Nordic Deep with Six Competitions in One,Sweden
11257,Lars STRANDRIDDER ,3:42,300,28,16,20/06/2008,Dolphin One and Two,Denmark
11258,Motoko ISHIWATA ,3:42,165,44,0,13/05/2007,Indoor Cup Tateyama 2007,Japan
11259,Szabolcs JARAY ,3:42,270,34,10,3/03/2006,Mad Cup 2006,Hungary
11260,Andy BÃœHL ,3:42,180,44,0,21/11/2010,Belgium Cup 2010 - Open Freediving Liege,Belgium
11261,GrÃ©gory MERCÃ‰ ,3:42,150,44,0,26/01/2008,7eme Coupe des Dauphins,France
11262,Malave LEHMAN ,3:42,210,44,0,26/05/2007,Campeonato Apnea Venezuela Indoor 2007,Venezuela
11263,Pablo GARCIA ,3:42,180,44,0,26/05/2007,Campeonato Apnea Venezuela Indoor 2007,Venezuela
11264,Anatoliy IVANICKIY ,3:42,200,44,0,14/12/2013,II World Class Open 2013,Russian Federation
11265,Natalia DUDUEVA ,3:42,248,38,6,24/04/2010,Freediving Moscow Cup 2010,Russian Federation
11266,Fanny SCHAGATAY ,3:42,180,44,0,10/05/2009,Swedish pool-apnea cup/Uppland Indoor Challenge II,Sweden
11267,Takashi MEKATA ,3:42,152,44,0,19/05/2012,Freediving Indoor Cup 2012 in Tateyama -day of static-,Japan
11268,Margarita PINASHKINA ,3:42,120,44,0,1/10/2015,Triple Depth,Russian Federation
11269,Noriko YAMADA ,3:42,60,44,0,17/02/2013,TrueNorth Double ChallengeCup Ã¢â€_Â¡,Japan
11270,Marko FRANICEVIC ,3:42,241,41,4,29/11/2013,MAD CUP 2013,Croatia
11271,Yuzhneya GORELIK ,3:42,270,35,10,14/12/2013,II World Class Open 2013,Russian Federation
11272,Marc OESTERLE ,3:42,60,44,0,23/02/2014,2nd Tyrolean Apnea Cup,Germany
11273,Iasonas PANAGOS ,3:42,151,44,0,11/05/2014,AIDA Hellas Pool Championship 2014,Greece
11274,Matt CURRIE ,3:42,60,44,0,13/06/2014,Australian National Pool Championships 2014,Australia
11275,Rosalie JULIEN ,3:42,60,44,0,30/05/2015,La 11ÃƒÂ¨me Coupe d ApnÃƒÂ©e se MontrÃƒÂ©al,Canada
11276,Veronika BASARINA ,3:42,185,44,0,7/02/2015,Riga Freediving Cup 2015 AIDA,Latvia
11277,Radziah RADZI ,3:42,195,44,0,28/03/2015,MDC Pool Master Apnea Challenge 2014,Malaysia
11278,Natalya MISOLINA ,3:42,196,44,0,23/01/2016,Yaroslavl Championship Ya-free,Russian Federation
11279,Mattias FREDRIKSSON ,3:42,301,44,0,8/04/2016,"Swedish championship in pool freediving 2016, Men",Sweden
11280,Francesca Koe ,3:42,185,44,0,11/05/2010,PFI Deja Blue 2010,United States
11281,Alexander De La Hoya ,3:41,120,44.2,0,19/05/2016,Olmeca Open 2016,Mexico
11282,Raisa  Kiener ,3:41,150,32.2,0,15/10/2016,1er Campeonato Internacional de Apnea en PanamÃ¡,Panama
11283,Anna Hobman ,3:41,150,44,0,11/06/2016,Dive Wellington Beuchat New Zealand Wellington Winter Champs 2016,New Zealand
11284,Jade LEUTENEGGER ,3:41,210,44,0,21/11/2003,CAFA West Regional Competition,Canada
11285,Patricia DE WOLF ,3:41,180,44,0,21/10/2006,Rhein-Main Cup 2006,Belgium
11286,Weine GUSTAVSSON ,3:41,180,43,1,6/05/2004,4Ã¨me Manche Coupe d AIDA France 2004,Sweden
11287,Philipp OBERRISSER ,3:41,181,44,0,11/01/2003,1. Austrian Indoors 2003,Austria
11288,Xavier SOTTIAUX ,3:41,135,44,0,6/04/2003,Round 3 of the Belgium Cup 2003,Belgium
11289,Michael PEULECKE ,3:41,210,44,0,12/12/2004,3rd Dutch Apnea Open,Denmark
11290,Samir DHRIF ,3:41,183,44,0,12/04/2003,Open Swiss Winter Championship 2003,Switzerland
11291,Jesper FREDERIKSEN ,3:41,180,44,0,22/09/2007,Rhein-Main Cup 2007,Denmark
11292,Kamil BLAZEK ,3:41,120,41,0,7/03/2009,FEB Cup 2009,Czech Republic
11293,David STROPPIANA ,3:41,180,44,0,14/03/2004,2Ã¨me Manche Coupe d AIDA France 2004,France
11294,Denis GILLON ,3:41,240,40,4,8/02/2004,1Ã¨re Manche Coupe d AIDA France 2004,France
11295,Julia ELBERT ,3:41,165,44,0,24/04/2004,Moscow Freediver Cup 2004,Russian Federation
11296,Kimi JAATINEN ,3:41,120,44,0,25/02/2005,CAFA Western Regional Competition I,Finland
11297,Martin MÃœLLER ,3:41,30,44,0,29/09/2007,3rd Copenhagen Open,Germany
11298,Elena TIMOSHENKO ,3:41,90,44,0,22/04/2006,Russian Freediving Championship,Russian Federation
11299,Panagiota BALANOU ,3:41,210,44,0,16/04/2005,AIDA Hellas 2005 Winter Apnea Games,Greece
11300,BÃ©rangÃ¨re DUCLOS ,3:41,170,44,0,26/01/2008,7eme Coupe des Dauphins,France
11301,Dimitrios PANAGOPOULOS ,3:41,210,44,0,7/05/2005,Freediver Event of the DUC Krefeld,Germany
11302,Eva JOHNSEN ,3:41,212,44,0,19/08/2006,Nordic Deep 2006,Denmark
11303,Xavier BONTE ,3:41,120,44,0,28/03/2010,Belgium Cup 2010 - round of Namur,Belgium
11304,Radek VEVERKA ,3:41,1,44,0,29/04/2010,Bizzy Blue Hole 2010,Czech Republic
11305,Henry IBANEZ ,3:41,210,44,0,20/06/2008,AIDA Mexico Xibalba 2008,Mexico
11306,Natascha BOENDER ,3:41,90,44,0,23/11/2008,4th DUTCH APNEA OPEN,Netherlands
11307,Hideo SHINTATE ,3:41,150,44,0,24/05/2008,Freediving Indoor Cup 2008 in Tateyama,Japan
11308,Jan VAN EETVELT ,3:41,210,44,0,28/03/2010,Belgium Cup 2010 - round of Namur,Belgium
11309,Memet BILGIN ,3:41,120,44,0,21/04/2012,8ÃƒÂ¨me Coupe d ApnÃƒÂ©e de MontrÃƒÂ©al,Canada
11310,Kjartan MOGENSEN ,3:41,120,44,0,20/11/2010,Danish Freediving Championship 2010,Denmark
11311,Eva FROESTL ,3:41,165,44,0,19/02/2011,13th Berlin Masters Cup 2011,Austria
11312,Martin MALI ,3:41,61,44,0,29/11/2013,MAD CUP 2013,Slovenia
11313,Takehiko AKAKABE ,3:41,120,44,0,31/05/2014,Freediving Indoor Cup 2014 in Tateyama,Japan
11314,Guillaume FILLION ,3:41,240,40,4,21/04/2012,8ÃƒÂ¨me Coupe d ApnÃƒÂ©e de MontrÃƒÂ©al,Canada
11315,Joan CAPDEVILA ,3:41,270,34,10,5/05/2012,Swiss Championship 2012 Pool,Spain
11316,Sandra LINDBERG ,3:41,1,44,0,21/03/2014,Swedish national pool Championship,Sweden
11317,Sandra LINDBERG ,3:41,1,44,0,21/03/2014,Swedish national pool Championship,Sweden
11318,Megumi SUWA ,3:41,60,44,0,16/03/2014,True North Double Challange Cop 8,Japan
11319,Anna BEREZOVSKAYA ,3:41,120,44,0,15/11/2014,Rostov Cup 2014,Russian Federation
11320,Ivan VOLKOV ,3:41,300,28,16,28/03/2015,Russian Championship,Russian Federation
11321,Peter WIEGHOFER ,3:41,195,44,0,5/11/2015,Tauchcenter Minicomp,Germany
11322,Yuta YAMANE ,3:41,150,44,0,28/11/2015,Freediving Triple Challenge Cup in Tatsumi,Japan
11323,Michel PAQUETTE ,3:40,58,44,0,4/06/2016,12 Ã¨me Coupe d'apnÃ©e de MontrÃ©al,Canada
11324,NASSOS FANOS ,3:40,135,44,0,5/03/2016,Athens Apnea 5- 20 march,Greece
11325,Yoshihiro TERAGAKI ,3:40,150,44,0,5/06/2016,Freediving indoor cup in Tatsumi,Japan
11326,Pavlos Kourtellas ,3:40,30,44,0,16/09/2016,Team World Championship,Cyprus
11327,Natalie Rudman ,3:40,180,44,0,11/11/2016,FUSION BREATH HOLD HERO CHALLENGE 2016,South Africa
11328,Aldemaro Fonseca ,3:40,150,44,0,15/10/2016,1er Campeonato Internacional de Apnea en PanamÃ¡,Venezuela
11329,Anne-Marie KITCHEN-WHEELER ,3:40,220,44,0,29/05/2003,Sony Freediver Open Classic 2003,United Kingdom
11330,Hartmut KUMLEHN ,3:40,185,44,0,19/02/2005,7th Berlin Masters Cup 2005,Germany
11331,Stephan ROTH ,3:40,0,44,0,26/10/2002,3rd Rhein Main Cup 2002,Germany
11332,Ioannis GIANNOPULOI ,3:40,0,44,0,27/07/2002,Greek Freediving Championship 2002,Greece
11333,Gabriel Emery SANTANA ,3:40,0,44,0,14/09/2002,2nd Brazilian apnea selections 2002,Brazil
11334,Angela FORD ,3:40,0,44,0,31/10/2002,AIDA Pacific Cup 2002,Australia
11335,Ashod PAPAZIAN ,3:40,240,40,4,22/06/2011,FDD June Static Competition 2011,Egypt
11336,JÃ©rÃ´me VIGOUREUX-PELTIER ,3:40,195,44,0,1/07/2005,Coupe des Calanques 2005,France
11337,Valentin KOVALEV ,3:40,210,44,0,24/04/2004,Moscow Freediver Cup 2004,Russian Federation
11338,Andrey SHUMARIN ,3:40,165,44,0,24/04/2004,Moscow Freediver Cup 2004,Ukraine
11339,Olga SURYKOVA ,3:40,180,44,0,22/04/2006,Russian Freediving Championship,Russian Federation
11340,Mark KEIJZERS ,3:40,20,44,0,4/02/2010,ENKER statics 2010,Netherlands
11341,Pierre VIGOUROUX ,3:40,180,44,0,26/04/2009,Coupe des Plongeurs Libres 2009,France
11342,Pablo HIDALGO ,3:40,180,44,0,12/07/2006,4th AIDA Brasil National Indoor,Argentina
11343,Anastasia SCHETININA ,3:40,210,44,0,19/04/2009,Freediving Moscow Cup 2009,Russian Federation
11344,Georgina MILLER ,3:40,150,44,0,23/06/2007,Coupe des Calanques 2007,United Kingdom
11345,Bojan PLACKOV ,3:40,180,44,0,16/02/2008,Serbian Open Freediving Championship 2008,Serbia
11346,Hiroyuki SAITO ,3:40,180,44,0,16/12/2007,Kansai Freediving Indoor Cup 2007,Japan
11347,Barbora IVANSKA ,3:40,180,44,0,25/10/2008,RMC 2008,Czech Republic
11348,Pavel SOUKUP ,3:40,180,44,0,24/05/2013,Mistrovstvi Ceske Republiky v nadechovem potapeni 2013,Czech Republic
11349,Cristian Vicente CANEPA ,3:40,165,44,0,8/11/2009,4to Campeonato Argentino de Apnea 2009,Argentina
11350,Natsuki SHIMIZU ,3:40,200,44,0,4/12/2010,Kyoto Grand Prix 2010,Japan
11351,Benjamin HOFMANN ,3:40,210,44,0,29/05/2010,Suddeutsche Meisterschaften im Freitauchen 2010,Germany
11352,Lionel BERNARD ,3:40,180,44,0,21/04/2012,8ÃƒÂ¨me Coupe d ApnÃƒÂ©e de MontrÃƒÂ©al,Canada
11353,Terunobu YOKONO ,3:40,125,44,0,25/03/2012,True North Static Challenge vol.2,Japan
11354,Benjamin ELLYTON ,3:40,180,44,0,18/05/2012,Aarhus Triple Challenge/Danish Championship pool 2012 Men,Denmark
11355,Dee Dee  FLORES ,3:40,120,44,0,6/04/2013,Los Angeles Apnea Challenge,United States
11356,Kaori MIYAZAKI ,3:40,90,44,0,10/03/2013,Apnea Academy 2013.3 indoor competition,Japan
11357,Vitaliy POKOTILO ,3:40,155,44,0,23/11/2013,Kiev Open Freediving Cup 2013,Ukraine
11358,Mark WILLIAMS ,3:40,60,44,0,11/10/2014,Curtis Coast Freedive Challenge,Australia
11359,Ian MCQUEEN ,3:40,20,44,0,6/04/2013,Los Angeles Apnea Challenge,United States
11360,Wirginia KOTKOWSKA ,3:40,181,44,0,4/04/2014,XI Basenowe Mistrzostwa Polski we Freedivingu,Poland
11361,DIMITRIS VOULGARIS ,3:40,150,44,0,11/05/2014,AIDA Hellas Pool Championship 2014,Greece
11362,Singh NAVALKISHOR ,3:40,180,44,0,6/11/2015,HÃƒÂ¶stapneaden STA,India
11363,Yali  LIU ,3:40,60,44,0,7/11/2015,Beijing Autumn Pool Competition,"(""(Journey)"", ""(China)"""
11364,Windy Apsari BURHAN ,3:40,30,44,0,10/10/2015,ID: Apnea Competition 2015 - Pool,Indonesia
11365,JÃ_rgen BILDSTEIN ,3:39,120,43.8,0,21/02/2016,Tyrolean Apnea Cup 2016,Austria
11366,George MIRESCU ,3:39,240,38,5,22/04/2016,Romanian Freediving Championship,Romania
11367,Pawel ROGUSKI ,3:39,183,43.8,0,27/05/2016,The XIII Polish Feediving Pool Championships,Poland
11368,Adisty Kanastari ,3:39,31,43.8,0,8/10/2016,ID: Apnea Competition 2016,Indonesia
11369,Rose Van-Gowler ,3:39,120,43,0,10/04/2016,The 7th Great Northern incorporating the UK BFA Pool Freediving championships,United Kingdom
11370,Anja MERKEL ,3:39,0,44,0,23/02/2002,4th Berlin Master Cup,Germany
11371,Timo JATTU ,3:39,240,40,4,22/11/2003,2nd Copenhagen Open 2003,Denmark
11372,Gerardo BLANCO ,3:39,210,44,0,14/05/2005,Venezuela Freediving Championship,Venezuela
